erd;proposal;vote;power
erd1wstflnqywlls2hqqrlg20fpr58q0are45hpwx6dtu7zqfrmwtkssu9pkds;01;yes;10133062
erd1h5d3jagage2dkq2jlr6whx3k7lpxh8lpq6lq34vkmsmgju8fx8qse9ml3r;01;yes;26392145
erd1szgraxgx59e0l60axnf3h404srllpj5gkw25xgluc97uxu3jttesw8cr0r;01;yes;50255016
erd175rmdvcd85zm4amd75qjl4styddjv639dle7qqlp5wej63wzkjpqkple5d;01;yes;45922346
erd10xmmlhgm09xxuf22v6v66t5xxg8yetth3mflq02uj4psc72vnlnqy86sn4;01;yes;35030074
erd1xz74s00r8m4tf0ynn7vrtvek7urfnkn3epn28njsdhw6nzprf9tqk7wagr;01;yes;214186608
erd19pxzkc9tlqn2vsrjesdg6u76lzp9akmvdjcjrxe7wgxv3d69a4kqg39j7c;01;yes;54814976
erd1wk5eka5le2xz2wzt7ppgyvgya2xeel4sfx72qws6ajlfeplktyrqfk6adm;01;yes;33912174
erd1tfhf7eerww2aezaf27vfcfhvlxz2nzes94tqsmxvyct8wnch8xsqpekzfx;01;yes;11362862
erd1lm6m7ct9jmxvkj0gf2vgaatw3r6qtm099hru8ucyyptwda6vejssk2cqsv;01;yes;19752666
erd14zkqw368xkkhswp6qlvt7xj2080lrtcm3d5zc5hzpugsj065wauqm28drh;01;yes;230001420
erd145yr4a8pw0t0n9cg95jdq60hgmslke9y7344qzsgp0xapprlvneqjdd8tt;01;yes;15165410
erd1e76fphgf5tflcpr3vntslqctjk3t4py08ng7scxlfpmjlytlumdqta5jqu;01;yes;3318498
erd1hjktcv7j7tnq0gsj723v96f32q4t5unyu32pr8exzxzmqj0cg0dq6jr636;01;yes;4921404
erd1u6rtzaxktn2jm7uapd9t6g82epsgtlzt0cgpzxqle7kr60pt58jq0hwt9j;01;yes;182517108
erd178ha6dnj74cjnrq0g8wnczf02n7rp67g0c4cgp6jh85r0fs4nwds94exp4;01;yes;114298767
erd1tsyhqye8qrzjjq9d9eagd9n8f3yxnzdu6t3yplf490az5g7xfdsqm95f7f;01;yes;289612459
erd1y9z3rrec5pcevdq0040060lu7hweh2se33lvaqh5setcqx2lwh0qp4tsrl;01;yes;1824220
erd1y0q9gm8tutdkten4gqal2cd4dueg3gam3uwyqj4zlxnzljne9jxsqv55wq;01;yes;13765555
erd1tz5e27ntmk78dds69c5tnt7lwjx7363rgzkg5nfpd6pepzqyy2zquc5zqp;01;yes;11960760
erd1jttger3dk0kndww8gj5lvg9s5sx2qhqrh8przdpdasl7pxcjcphsrt0aq8;01;yes;12881880
erd1l4q9586chy75008fgdsh3mhv0ndtzj0de6lmnv95mt2pplkz498qh2c7gq;01;yes;21509231
erd1ze70f9v85c9qn3e6alczr9hwsj45u0rw3p2ru6aw7hkquwlejztsl4tsvt;01;yes;7885
erd1hnuzg05ez6tlxwrgpzwevecrcxhgf5y95g5rvxlnqhxqylx9daeqmcqzpr;01;yes;1218435
erd1qevpwqy4m7cqsynjgtwzuagln27veuhlg9w67nscv6ffj8dac7lqzc69q8;01;yes;38123040
erd1wsq774xev533n9jd53wpnrhwn47jy98shrv67klcfha4j0kapl4stav6c9;01;yes;98013347
erd1r043fgxqdwmcsnzcf59slfz547gd9dvuerwm6jmfqzph5tyyvt2sd4920h;01;yes;7151336
erd19q307grj2trnwlq0ps4fejw0z8rkeuat0vqvgy8l3rmnjpea5plqxg5706;01;yes;9904149
erd1gkemk72lklpm6ek5g005cdr2pn098c3qggntemg7mf6q8e7wq04qftncr7;01;yes;16530412
erd1qrvcxe3yaak73tm8dp9htmgnrxf6dqqpv7jrunjwsue6mwzpuleqtfandc;01;yes;692274780
erd1p8qsq8zxg3vw4l3hehdqqd40czntjwyl6q3zcsh7pp3md8jpz98qdrtn32;01;yes;134180883
erd1pa874a7alecgj8c4fdqjrw62g525ps3u0stuexla2c5t37k6f2yqv5cyun;01;yes;51396225
erd15z5v6cmlf597sk9yjr4t2gyvune3yvttwlyrd4dehqmd5j0ykjyq5h6zgq;01;yes;236151170
erd1q4tt433z5z7a79nkhf79hdp5ektzyqakdh08ww78mj484w4ue48q6v7zld;01;yes;44885029
erd1rydlkw2pdgqj2z5n49rn8a7v72dxv9fl2vn9au5enk2p7aszqsesfvxud8;01;yes;101213334
erd18sndm7hgc8krq2atp0fp8m43pns2vuw6hechnzadv9e926966qyqf3y4s5;01;yes;29082511
erd1drsl5dcf3ltwy27u7pkv77mprnzuknqx2kyd0s6z9zpsxnq6naaqw5x0g6;01;yes;960209
erd1ctg622e96zen430r5ajjlsttjzvr7hxgfswp6x0643k2nt6n4ytqq6fect;01;yes;56120
erd1jx4sewu6r3htu86khs5al7ggfq7rmp537p4phfuvvn5kc4k5gl9qlyl09z;01;yes;1146014267
erd10nj7k75x0ehj6mxy7xavjnhuj0gm5ssz7m5ydvj4y4tkpeahnehslf5vfk;01;yes;23298724
erd1vncyr7g8d6hj6u78rfupn8p78alxpuc9n47uwsnpp4f722s94wcqvzsllp;01;yes;8764212
erd1dyjclqhk7zx8r83wttrljs74a4jfnt3lmychpzkm3jrg0wy7e8uswazmew;01;yes;204253841
erd1vr84vfmtmhqnw3q0fzwkyhgfujtc04psfwg42pkhxj5fp678c28sq9swyd;01;blank;108218
erd1lw7j6k26tqmsyny0uaf7quu8pl6ehznhpnuu3xt9s3kuq84rv8wsrwntyv;01;yes;228463
erd1u8zj0sv8hkr4a8hxl9wgfylqqvq0kn8d40g76nzd0yfpxx8hg5csq3paq7;01;yes;142890478
erd1n8jry5e6klency4faaz4m79jmzsg35jtzj64fdqt3zx30tcurzuscn7gav;01;yes;214707636
erd1raml9y5c93g4dnpj4rjeqepk4d3mu9vslxugcly6mxr8kjvftygqmrrpkh;01;yes;17672859
erd1wlvtp45denpzggv2hmmg2f9dttzp5tk5na2r3kll2jp3s64tffss8e5scj;01;yes;1560664636
erd1qzfkcsdvra29kfps59tsw673e9v0c4z6v3ymelrad2qjcup87hesv7gzhm;01;yes;154529888
erd1mv3mssh6cmp6u7wes6mffch8tdsq5axyv7z7wgas9s75upup4azqfx75h3;01;yes;12907914
erd1pz4flkwdfnvuhf25ph638upqpr7tes0lff6wtwqx4s4k5gkpkyfqu95dcm;01;no;4933680
erd1u7ssw3tspm0n323vc2hj5w2zz4psl3tfjlcehmce5579e5734g6q7hxk7j;01;yes;1029216
erd1kqcry2h7mh5agh3dqarsvnqu8k3t39y0zqnld0rhs2w6t778dm9smhyxj9;01;yes;1842236451
erd1v4hu6u2l8t2kpd960xhxvqnkjqv0ycj5m3sr47jzw24c78mnxfys7ardsn;01;yes;376918
erd1d2yxx9ud0kwh3j9nj96rxpgvjl40zfr6wwclzpjrq5kuteq84j6qs73suf;01;yes;1958666333
erd1h24k4mqfameqtrt89hw92ev2pshj3q3htcup90ewh9wyw5zm4m6spe65rt;01;yes;158216850
erd1t0laumv8meqzn5rczaxn44sg5f9dc56klpnpns9czrmugde0dwcsf6qmu3;01;yes;9818971791
erd1xcr9heqkn8y76etw2vz7znxkqay6jtt7nujndc42a4dtp397exps2nlwl7;01;yes;21523437
erd1aa7h72f23zplzn5yrrkjcyejrn8mcs02ew4z9a7zz0m5xfhnlwyqkcucnu;01;yes;3450365615
erd1vxf5xd98s98c33fu6ljs4pnct08a6869cm3r2f3h6sgvda604lvq0cnjzy;01;yes;502948752
erd1gxtpmaq0t2kxsf2cqxylcd4n286gc2pntt5u2458yalxdgmag7rswpa3vt;01;yes;46850559
erd1lzgkmtl88t82pur5duh6qsea3qmnrppxyhurn5rxahkvzt4tspaqhry5rh;01;yes;3142465
erd1np8ldq5sml58td9j9qam40g9txutfmxg6va7a0rxn68fyfy0f89qf9czf5;01;yes;347703419
erd1vs7qppgswfn2rlq0le6f0y9qxhd7hap7fly30kp9skpawlnz7j4sg8yc7u;01;yes;4928034
erd1t24h76yeaqsp5dhukjt8k0ckpvq6d6f46gmskrtx6nutlhl83f7s76w62h;01;yes;2152480
erd1qeagtplc8ja83p7p2fwvlnsf2dd8gnqlrn4up5aq88y3qt6gq6dspenyj7;01;yes;1304933
erd1yca5ehtws03w5huap2l55yly967jxp7hy3uwgzz3ssjae3w42clqllynxz;01;yes;75845918
erd14vnd66wjehvduhxzu0gfxpmjzyr29e9u85wtykmygk79lzg6qj7qjwfljn;01;yes;16099683
erd1elqu6xlqm62skmeg5fnmjvte8jhmwf0u8mddckgqzgeedhlu0j2qmelm0f;01;blank;9838349
erd193cev70mkv83mfc206set7ka5ms32ncaer6vhf7n0fhwt70s046q4mmv09;01;yes;866724
erd10jedtrhy385xwjyddgwd7r8stvzc96sne4am8pl54ya6gmlady8sn5d3fn;01;yes;168665707
erd1grjv9eedfpmvwaq8u49wd49l6pwx4k55qwrae2p08gaua7ted9qqf39xf3;01;yes;16208270
erd159mh7yqt437m2k0hequqtkd42z3yaggmlt8repwp06gk5fnhxspstht6sf;01;yes;118918942
erd14upgma4e025jhsrjx24csu0eexm6h80ajmwcavdr672aq47d67jqkl7d5z;01;yes;32677093
erd1q6qgnuxmdz8wqsc8ljn2af3lwgsp3z5cjpkzah6smuamzd70nr8slxcae0;01;yes;120855576
erd1fgzjv75yp80vv6pt4w8ev0fdmg8pun98wvc3h8mpgz26tceeg6asw664s2;01;yes;10244048
erd14xdz9tuscd5vhzsuxrm56ly8lgvfq83q6jjcwnnc9wee0dm5dvgqmrfrgj;01;yes;27210783
erd1u3ftnkn56qcm40x8fznmfvakwhu5w2gdz6kmsz250ame0p7vzd0shevhjx;01;yes;140492587
erd12ap73tmlsa7etkaql89v2qhc8vv2s2whswdtvggwxkzc2vy0dfmq9xlmwy;01;yes;466589026
erd1rrxdgvxg8j3yzz55tgqg20xrrfplzpu5xymxme0f45gmnwc748gqj2axe5;01;yes;5767297
erd1m46w8k44htn6vlxdnpn8srg84upwtklnaxqc8js5wh92nsa5pm9s8t46xj;01;yes;251401685
erd1skkafzpl3k0ysgg2kwwlsnu2e0524tra2ejuw34fkxdwl20lqjqqht590e;01;yes;3649267
erd1fp43ccm9hzv26p4pkxhdj5wf8glfpq2l7v5cmrpa9jxdtfgqyshqkn2ye7;01;yes;8183525
erd1gg2wdasmhlca0yj0u3vpex6ylpdkdallahmz2w9q002chhufmf7q2zpqsj;01;no;84364
erd1p3gvk5s5c2qe5dq3utf5y50dncwd4y3nhhtpczufc0xj6ema9yjqt4appg;01;yes;31647253
erd1jnezefhzswptluwhfhykqaj5vuzqmxsdw5g6e2dn2kqhlgtvmdtsrhe7da;01;yes;8200147
erd15nvmqk4eefn6ms7ma9nx7kmn448vvtrrmqvekc28w6uhrxwqq2csrrt25u;01;yes;16799633
erd1rtlj2xxq8q7zej0e3tzhlyfqdkl5yphfdlta25qt9nrglr9q4hhqjwkw49;01;yes;27671278
erd1rx64ctpqulcyq2fntf0sjadqrp8axnzdhnmq67ghwv9t93wyap3sj0mcsv;01;yes;15951030
erd1tg807m5kxpel80lwlpvsmc5xzm5gq3mzdd9hdpzcjc4mp6ehuscspz92e9;01;yes;8051539
erd1p0736gee7k3qalqdr32vy3nkjzq5hy0ecra2wtk625h5utn6g7xss8t9dr;01;yes;994892397
erd19kkm3jr4axlvj70egpvlp35w6aqemvtt22kq43zx6ndvxyl329zqxzh3xk;01;yes;37664067
erd1e5nu9slrk0h5xs3lt43l4ldtwlkpzq44eh4294mscx2an459m2zqmgjuzk;01;blank;140080691
erd1cjeuc8j3ngya6mzj2vl3230vxghhpmwdpuk4xffaaxmq4j8rsf9q0rfl46;01;yes;4093134
erd1yhe9t3are40zyusxhlj409cnh5hxwel0rr50477d0q7h05dedqwqjuyv97;01;yes;292020208
erd18aw6zdtclj6cqn030fyjfvxvcq5wsfdh7kf6gjrwelcw75a0qw4q8rpkmm;01;yes;3583
erd1y0jkzx0tl90px8dv524y6tyxmxkmcevf0vssm228sdep9ytdmrtsmsvgnx;01;yes;33521771
erd17pk956pvw6e6amzq4kune8fk9l3jhl464fva33fgqhxtfmejqy3qxwrhym;01;yes;25309559
erd1zg4wrhfewyy7vmdz38hlqkts3z7j95593t769qfd0z3cgge408lsrgshap;01;yes;76200577022
erd1ngx0jq7tn6phvtaztdufd7pq9xww2zqkp37ffp2mknx0jq6fdg6sdaek0z;01;yes;395605605
erd1xhnrrgq0spskvx2sg9sxclplwm5v74he2zqwa3arsglyt7daxxysja04sr;01;yes;39543520
erd1tasd8uh84uehlhmplgrm5ww8akhk08nayxmxwckg56wdq024ezlsa5q78v;01;yes;1065387079
erd1jc0c9vfwp70lqnglrv8gk3qk958lvenu74tlrhxfdhrltz4fq30q03k477;01;yes;5805295
erd108rn6fxd6mfjfjxh6pely5lpdtf5826zyp7tzzzkrd3qghq357dsl8qps2;01;yes;10427073
erd1g2sjup4c2n6pugf52shle83jxw5qyhhd5teevzqwe4vnwns0zsfs04rl3t;01;yes;2125431
erd1mepwuevp74eaa0ut4u2ytnu7wu00f0ll7aa47uhfsanlenfyxwsqunkekl;01;yes;4577357
erd17x84qc9drcw4hhhshnhevhvnjcg0xqz456wx44jsxpf0e9tzpemsrfkg2r;01;yes;73603252
erd1v9erfnt22vjlkqylx9h8p0yl095va87rutl4f235z9qmq09j4qfs79v0xv;01;yes;489517
erd1kmt2ajgdgql5xtqcx75w89s8kcf5lwn35x902ue47wagm6jamgjq9s03vr;01;yes;22819804
erd1mqlw57m3lpk6yprg4l6m0m3g6v5nvztveuya2yyjxfsly8csmeasxc9294;01;yes;64133132
erd194cn3y7gfe7r07tdkcrqu5p56dncs734e06e7xap34cjtqxds8xssahyy7;01;yes;20719591
erd16whn5uaxawdq7zhuyhh6kjd4awdx4kmdvegsdjznwz3wpwrplapqr64yp5;01;yes;7015849
erd1yz2kx4zfhz97fstfzm0txx4kv5tvzg6ysgnxjcrxcevpujz59vfqpa98rg;01;yes;23151444
erd18tysgea2a5nmh3j5cxcfakzwf3vt74el8cgh2yurlkaem2vcv5gq44qc6x;01;yes;10372004
erd1tce38xet9kqtmg2j9puzmmyve6pfe3mvh9p2w89v5z2meh2lwcpssu4lre;01;yes;126167497
erd10kwdl8ww5kvxnsezgf36ut7ssppraf9ca85mv5ezqpepu5mk8lqs9q9cxv;01;yes;165137385
erd10cl3zzuk832vs43lyde0sduhs6mz58wxs6lj4wdhlvu50sx7m7wq9qk9gt;01;yes;24667578
erd1t03c682mzg3e9a5vzgzuy6gd0xdn4984j0ps54wvp8d9ejfjdrkqvjusyg;01;yes;5777180
erd1jcdudnvu97ycd6u7259tcn52q8dkv592727tfjxqdwknd2py0vwsaqdjv7;01;yes;6083518
erd1x0q4ggvu6ts8nskrt8y9lgqtf23eq28t9hzpc8kmgkvz7drvcl3s9r4cg0;01;yes;84415
erd19ac03s5lsrnmat6n9njelt3ywyeunu53tukj8umg9tc7t4qaq2zq7zdvcw;01;yes;68882685
erd1lz6aw093jmlckn34rhv774ucf0enu6yml7lnfey8taah94jw45dqpuw6lt;01;yes;3954580
erd1hu2huvsqd6y3cj7zn65hp72lvuqk4n67kyywgxjw6ldmkcetgtfs596k3c;01;yes;191243
erd1drtylpynjj2x6kemym7wefaq45wesvt0n7ngvms4j2rlhjutcajqstg4fv;01;yes;936637
erd1wzs5k0elxf3zxxhemcdlac6c8cee8n46azs6cpw6vp3h8437vmhqvg09w3;01;blank;911252
erd1gusvmk76yynmjdgp8fppt34hyuhtkly5m2dnj7vqf80ml3t7z7esz4pplu;01;blank;68954042
erd195emc7cpqpfushrfzdzdgvgcvm5r266ddmusc70uaxkl3tq2wfdq9r2lyc;01;yes;737395805
erd1gnt4q7jnvpjaptmplz3n8ykz8c9yswkxrdkxsulv9ukq53fe6pfquzmeyd;01;yes;109851664
erd12c7358366t3grwasvz4rpc78pr235txh6vz5q9gh26unzw44wtfqphug0m;01;yes;75305799
erd126w3tjnujt0gr4cd3kg2y5nxt546qlhh28mz4v4ksn0zm2qhl6hsxtcru8;01;yes;7251339
erd17fjnwycsu6kjwlpw7uvn9hd68y47clcszggkfx8djvrpn2rps0ws7l8ff4;01;yes;212700047
erd1s6hq4x5r6c9eu3hufk8r85a6neshz980umrk625sserfht0ngrasxcdfgj;01;yes;498099449
erd1c6n9te6vgg6fh4xlfdwv0kshke0xj4ahkdm9g4t5mam52tjrjpzsmystzx;01;yes;609293166
erd14q0jh9m6ug4f7qc6lkyq7y5mfagvtg9d39hje5zqvpk9mmpgmljszagkcu;01;yes;821801362
erd14cj7pe0r635a6z37n9pvqv6rj6l4es38a57hpwe7f9dl5sau7adsarnaxj;01;yes;268290380
erd18sza4s8guxexnlkampspg6uc7vr2fenxp9s6yptqwck0qnyj75ysy6t2kj;01;yes;105857942
erd1zh45wlxfz7jfrphxkt3x8fp8z6cs087u9g7a6h39wqd6fq9hu5gqa9pqzk;01;yes;34241
erd1lw6rnjxcpk0d7j8j7cshk3l7hpl43wwamd2ax9t9nf4vwl3uvt6q2raq3u;01;yes;4830059
erd1j0fzys6ygrjlwpvuchsv2lg793gk6j7s4evjq53ytmk86mgkvyws6h8dms;01;no;13887542
erd1jjswzhh6s5ay6vztm3wk70ry8m6nw0uur0rexz06he57js6fpvgqaz36ny;01;yes;11554396
erd1nsk4nluug3sr447m8fg0lt43sszsws7hmyc7ragg460dtse7lvrsnjua00;01;yes;127149215
erd16lsytdtmsn7s5dxzx5mzszjzv0d775jy4xx4scwcgmdj2zykecqqltc4q5;01;yes;52159806
erd19v0nytuwgm866s4swss4hmtq7p3sx8m6kc0s9ezmfpcfytamy2vsvrml72;01;yes;101536969
erd14sj647cl8qx75l7wg5nxwat7g9vk2fu4zmppwyah3qe26xkek3tqxcn9ng;01;yes;7785177
erd1vna04na03vj7g8mg4xatrdlsteuqamjw22m3t88qttcuf9dxjy7qne5sng;01;yes;38339136
erd1hgmvtqdjh852gfjle2fwgww5nr3yx63yz8528yqt72a0chc3rwjqyw5w5y;01;yes;45249584
erd1mk4y3jt3ty5d4px5qc87savl4jlp4wdrpr4087ggrk8xy49aluesm3ccdm;01;yes;43064608
erd1tvyw7ca6tpm5qexv2m8jmr7x20yk7hrm62u8rfgd4vcwpz0f5flshujg6f;01;yes;8366
erd15tgyrum9jy3h68wqhgfxrl8phax3fsmdufzeuxadhlhjhueq9pfsf6dgta;01;yes;12445663
erd1d3ukghe7cu9rtnd65czlwr8rjam4fr432rzj2fmdfcvntdn3k2jslt8kqh;01;yes;3539672
erd18am8xjen02df6t53h50sq35e4y046y2yckmq88wqfr8zel7h27ps9fxyaq;01;yes;1030648
erd1puta8m5af9mxcmqhsv97j6nplqtzh7uzl0jz22flvef363qq305q5cvn23;01;yes;878394843
erd17n4l53fyjrz28958n4rq474dhxuttmp9t8wazmmsg2cs4wp37a2qp5uh0k;01;no;305642333
erd1jm0zp0f0ytvrpflyytgmhmqk34jgt9lerp9wudsqumkezy0rvj7sdw3rna;01;yes;28912518
erd1l4j9lmechsw99sqmdx3xdcyzkqy4j9nm7kztt0n7x4xtal067wysrau4ty;01;yes;600288
erd1v6uxtlzsel04l3kvv6dq97d7y69mc77gf7qa3pj60rz8zj5nepfqhagpq8;01;yes;3294263
erd1symntdu98zwajl3xtu50ddkmkqj2hh5ggvv7ka8yszzjt0ahsnlqwlpuuw;01;yes;303034041
erd1ydkmuptr8e5528fs4gc3aq4x7c2fhwnaj7nr6jphsp3dy0rc66sqv0zdxr;01;yes;1178942
erd1qx8apkhl7zjsz4l8qag6ee0rp742s4h7ngkscmyjeeqqsm077kssuy4rw5;01;yes;4457300
erd1lwae2y3qs0jd7fryvwg8wyyzgappnk562ajr25x8jvepxjjrs96sxqka3f;01;yes;47415521
erd1f9vu5tghgrhu99njxsnkr5286q8e95rzurqlwr5jrrhmrptl40rste4ft4;01;yes;5329383692
erd1gspd9udewpvjfl3jhv3dezp57akjgal9q5ngx0lj6nrn06e8lwxsver8f4;01;yes;3525
erd1taj8plhxzj38r9c2k23w2n4re52l46ksrj0vr6jhsyxzslrya3yqjwknny;01;yes;253041158
erd1rpfvd25whc7tdv55f7vgnny7p2ruh5cfjn9j4f6nqm56glem4crsc4j0w3;01;yes;65507611
erd1t0hpzf9rd9s9pauz7jq5qyupduz8xmmzt8ed7ftd0pqdeyfv2g4qsmdpf8;01;yes;8713723
erd1mzz7u5yht0ts8gh2736ek8weqpxps5n6r26kft0hh5lg4ez2jfsqgu44m5;01;yes;75431792
erd1lwg0gxfxkavx43ks76qeh8lrlsr9qjvmpfxmya7vnsq8v663vefqe7ygyd;01;yes;60412886
erd1jxwee5vha8edmnrz65gxkmxmfkx3cqt7mu8nelntn35tfw3x2zpss6nn8t;01;yes;19501942
erd1dhp7wu0wded800ztwdxx9jar7mkv4xzwewvxwxslunwhpj0up7zshfe8z7;01;yes;156368535
erd18jfjyugfhzr4ylr40sxva867eu9pu2d7qqa6rxzu7vxjp0kfjhqq2vuu33;01;yes;360032175
erd129n4zxkln89377432te5vdhynz86tfev8adrry77wtkva4lc5spqepetdy;01;yes;51799
erd10twtldyg98g58yzqwnspg7xedmqpurk9vr9nw49r9cumx5dkd88s2ggk8m;01;yes;36113320
erd1q598q8p5vp8mqmnnq0wuxedqrs3lleetd886wg9sv8qtjntl4gps3fva5t;01;yes;1320937
erd13vnqcx0p8r6xeh83np2zw5lfg9tvaxrzjde73lmvr9682ame7y0qyennvz;01;yes;110476719
erd12w6ktk7x6cvqd277aecch0385sa33urhk76j578p27tmzhyc792sh85ny7;01;yes;6004281
erd18cw9dk4jx7t8eys3gw7wphz97hrrrak0yak24nn3thnq9zkesyuskeyc53;01;yes;13335794
erd1zqmqm5fje80qx5yy60lhl6gwt9qzhlkannnpd3f76k0u7hj0dx0qfum30x;01;yes;21859425
erd17rkc3amt4g74jr86zsq0peykg7g2nttrml39fzkd5jfzm4t9npkqpcx208;01;yes;3836901
erd1syf5hlpj0nx0p57u080nlztz4z6uj3pwn5v8zdu99389wg20vntsfneaq9;01;yes;139689201
erd1zkx80n9k7pq8yh5dqfwuhv3gfzflz9ujmxk56gfpmk8dxx7ed78s44yfdv;01;yes;33112798
erd1plwlv0wp22ynnfw6lwn8rmfzaz5spsp9ys7azfdmr9pghqn7j9mq5ffr5w;01;yes;16915104
erd1f3wskt8qpl557u0f7q7lamyrn2ga72cvp2fmp6shnl6a59g227vqfx9e5r;01;yes;49423816
erd10mmp4wwh6h5zd4dqwmmz8muuhar40rz2a9n5cqy4e93v0mkcs5vq38qe9a;01;yes;1241117
erd1l75n86n0rcsknlaqu4fd9z7w7gahqh62pcz2kgfcxrhag67c34eq327ex4;01;yes;1049486508
erd1urkkxv79snp2fmuh9wr7c2hkk2f3w3gplhru0uj65skc77x5yr5q44x2h2;01;yes;91460553
erd1rg8s70t5gkp08c756s5j8smukw373hyftar6f7yt9cdwpzmqsdzs6wwkyv;01;yes;393938700
erd1kxty0c9lhff6dy37za7jd76fjf5k5p2hnev0j9vwnexjlxzy5u9qkkt7qe;01;yes;34113143
erd1u3tpmv2dhzt73hjdj2n4q6000h4zygm5mztwh28wwk6v5x8udd2qe4ramt;01;yes;76769869
erd1j7gkwhtv0y956dq23xksuyz7updhm9s9hpzcgheqx7l8a7vwkv5qc8t8uq;01;yes;20791584
erd15lz8s6cn6ezuh0avjunr0gxrq7kdzq2u08q3ll32pftn58lhafrsmhvp53;01;yes;118603857
erd16lt4r2fk7xa5egmkufvvs6tzgfcgsgvlnfl5kj3ml78cqt6jadss9wderu;01;yes;3303736
erd1u7xvztpz9s79zcu600660ta04fn3sqzt2pjenwce857r23p8e3usyyrqld;01;yes;35908641
erd15v064ye3sd7nqll4eel3undz46xl3llaf79s26tfj60get04p6fslj2ssq;01;yes;1987174
erd16z0afxklkhfds799qhased7cqe0rjzsuqdahjpur2uuerwrmy0zq3lyvst;01;yes;6609857
erd170450y3hra56km2mx852n9k84xz08lhcefwkhxdk9dym6qhk00tq82wp3g;01;yes;7239144
erd1t5zv3mzz8f0yvp4lus09zftajtyfdaqdtgjwnfmdczjtsdwhl8vsm2wkfa;01;yes;37893321
erd1365546q4sjqyr2zvuj20j635c2kq7t34fa2lvv430fx7jw79ycmsx6ra0l;01;yes;70465893
erd1usushcwnnpt5d70f5an892qurrhxp49d4lx28xt5jttag7c7upasswy5e4;01;yes;31294334
erd1dp5xjsf28gen455md2tz24w4svh45vxuddauq3k24wcxkkemwazqh6u50c;01;yes;112
erd1prrtqhz7fdv59qk93txuu3v6ryrr8zse7x6ret88ezdpmas7nl5scylpvj;01;yes;96315338
erd1ufrz6jqgwrml0qt79ghww4wtnskum9hzh406ca7xgs80f742e8vqvkwpc5;01;yes;178041770
erd1hd5ueysp8eer5ggurglakrv9tw2g659t2jh9hq98mah7u785leksevspq4;01;no;193970471
erd1nus5m687jm4kdyd3x0ptjeynp9vhrvft6vn6g4c083hhdk5utjrs6we0yg;01;yes;4837011
erd1hfm4jf8mh0r8dp8dxr6auxtdz9kkah0v6dn74gqv284cqcueyghqgmhntc;01;yes;254877156
erd1m562s5u27kdwzz8zmj9vrkhmar68q6m6mukhs63l7vkt4s2vw2esxaz0hq;01;yes;257334380
erd1qyj22mh5k6drfms9t0sz75gm2yrj49v8lxad3y26n75e4deukwaqjewqwk;01;yes;2125562
erd1ekp420y8nk5wfnh5wqjjwr3ff4fsq36d0wheepluuzxfdp5up2vsj9lctw;01;yes;100278506
erd1fnu6qcpukv9q3xuwvv2e8whp3qn03p5s65pt70skj5mw48ke4zwq88ed75;01;yes;23729116
erd10g00sjm5ghzw5gptqk0f5mzyguer86fkwjmldkyhplpwwvk9afxq8jcaee;01;yes;115471545
erd1ajl69ng8kmvl78gqexhn9azm7jxvtlh04aexvks3afj59h50uvysxlevmk;01;yes;90301258
erd130x9g3ewzp6xfntqwhd6z909mqxhprryvxrylq5qt0ffgsjnz80s5qvqjr;01;yes;1422618
erd1dwj74jxdpv8xssu8gan4rsxxpkczpsm4yp68wz3zlu3glmu0c40sfrw37n;01;yes;61493815
erd1wpkucm42uzkldem2g9m4rqkxk0myvwr0lqlssfc7lp7ml284jzfqmphphw;01;yes;806936875
erd133j0yy3d7vpxrkasv6almr0te6axsn2u25ceed7u3ygrvvtfhcsqjnn25s;01;yes;82251048
erd1fpkezj43e6tct5erm9qgk4dvvrk403zgcw2lm2w9ehneyjmvc5nsnm6vtv;01;yes;410969521
erd18ghv8gexceq6dyg288dsl9tw2u62tnary00yutx36u9eju6udgqq8anmn6;01;blank;19032244
erd18dcekhd8w8eyxe25q02zxtl3qlyez682w8tz04wcxxxe7eugjq2qglgclk;01;yes;812
erd1klupqgf6qg8al8gp89msh273ykqmapfwvq6k0v7s3tyv9xjclh8sfu2wmk;01;yes;12230132
erd1e8jfxdnyfyvs4a3ajj9lhmlsheq7w0568c9c9vlqqgryugp8tcssrrf8st;01;yes;10125898
erd1fx73359zsdg07c78c4mqqqyvrmz7t4ap7dxukudglkn8hg5qwzqq5030lq;01;yes;28897808
erd1jv43qce5wvrm99dl42u560tt7780lgvfszqwgc53sp2hy4a2zk8q4wxest;01;yes;27033
erd1rprzf4he3jyqh64gq53slmcf33zm9s2fame0xgmckuq8nuap3xdsdkmer5;01;no;520066222
erd10g5hhq6rjc99exrpfk07k02lmn0qt7xw24tpar2uzm5mmghah73qzwzzwk;01;yes;25407996
erd10l5hp9mz6hyj665wdgpwxrsrtl2hzlkylctrpakpxeu69yz0ygqsnkah2v;01;yes;54651110
erd1x9k4ylzapwlc5k02cfav6z475c0fxra65pv8ldh2093smz2ucv3sw3kvpu;01;yes;28340644
erd10pf28fdzezkrhuevy0ex3fx2dqvdws46za0cyu0hr6cg3mpve77s4d684f;01;yes;42725527
erd1dnmvp538u4cgexuk6fns5gyythqwk0uv38as6xdjk3nfjrg8jkzsk9w72d;01;yes;6468685
